año,mes,tipo_acomodacion,provincia,pais_residencia,total_pernoctaciones,total_viajeros
2021,Marzo,apartamentos,"07 Balears, Illes",,9.31,
2021,Abril,apartamentos,"07 Balears, Illes",,0.0,
2021,Mayo,apartamentos,"07 Balears, Illes",,,
2021,Junio,apartamentos,"07 Balears, Illes",,4.71,
2021,Julio,apartamentos,"07 Balears, Illes",,5.27,
2021,Agosto,apartamentos,"07 Balears, Illes",,5.49,
2021,Septiembre,apartamentos,"07 Balears, Illes",,5.08,
2021,Octubre,apartamentos,"07 Balears, Illes",,5.83,
2021,Noviembre,apartamentos,"07 Balears, Illes",,6.62,
2021,Diciembre,apartamentos,"07 Balears, Illes",,6.8,
2021,Enero,apartamentos,08 Barcelona,,7.78,
2021,Febrero,apartamentos,08 Barcelona,,6.18,
2021,Marzo,apartamentos,08 Barcelona,,16.07,
2021,Abril,apartamentos,08 Barcelona,,0.0,
2021,Mayo,apartamentos,08 Barcelona,,21.63,
2021,Junio,apartamentos,08 Barcelona,,4.34,
2021,Julio,apartamentos,08 Barcelona,,3.66,
2021,Agosto,apartamentos,08 Barcelona,,5.1,
2021,Septiembre,apartamentos,08 Barcelona,,7.81,
2021,Octubre,apartamentos,08 Barcelona,,12.18,
2021,Noviembre,apartamentos,08 Barcelona,,21.38,
2021,Diciembre,apartamentos,08 Barcelona,,24.61,
2021,Enero,apartamentos,17 Girona,,2.93,
2021,Febrero,apartamentos,17 Girona,,2.89,
2021,Marzo,apartamentos,17 Girona,,3.19,
2021,Abril,apartamentos,17 Girona,,0.0,
2021,Mayo,apartamentos,17 Girona,,,
2021,Junio,apartamentos,17 Girona,,2.99,
2021,Julio,apartamentos,17 Girona,,6.42,
2021,Agosto,apartamentos,17 Girona,,6.42,
2021,Septiembre,apartamentos,17 Girona,,4.9,
2021,Octubre,apartamentos,17 Girona,,3.2,
2021,Noviembre,apartamentos,17 Girona,,5.19,
2021,Diciembre,apartamentos,17 Girona,,3.03,
2021,Enero,apartamentos,28 Madrid,,3.45,
2021,Febrero,apartamentos,28 Madrid,,3.12,
2021,Marzo,apartamentos,28 Madrid,,5.88,
2021,Abril,apartamentos,28 Madrid,,0.0,
2021,Mayo,apartamentos,28 Madrid,,,
2021,Junio,apartamentos,28 Madrid,,6.4,
2021,Julio,apartamentos,28 Madrid,,5.63,
2021,Agosto,apartamentos,28 Madrid,,5.64,
2021,Septiembre,apartamentos,28 Madrid,,5.73,
2021,Octubre,apartamentos,28 Madrid,,7.54,
2021,Noviembre,apartamentos,28 Madrid,,7.73,
2021,Diciembre,apartamentos,28 Madrid,,7.74,
2021,Enero,apartamentos,29 Málaga,,5.48,
2021,Febrero,apartamentos,29 Málaga,,5.18,
2021,Marzo,apartamentos,29 Málaga,,7.5,
2021,Abril,apartamentos,29 Málaga,,0.0,
2021,Mayo,apartamentos,29 Málaga,,,
2021,Junio,apartamentos,29 Málaga,,3.38,
2021,Julio,apartamentos,29 Málaga,,4.22,
2021,Agosto,apartamentos,29 Málaga,,5.09,
2021,Septiembre,apartamentos,29 Málaga,,4.18,
2021,Octubre,apartamentos,29 Málaga,,3.7,
2021,Noviembre,apartamentos,29 Málaga,,7.07,
2021,Diciembre,apartamentos,29 Málaga,,4.95,
2021,Enero,apartamentos,41 Sevilla,,2.22,
2021,Febrero,apartamentos,41 Sevilla,,2.35,
2021,Marzo,apartamentos,41 Sevilla,,3.46,
2021,Abril,apartamentos,41 Sevilla,,0.0,
2021,Mayo,apartamentos,41 Sevilla,,5.08,
2021,Junio,apartamentos,41 Sevilla,,3.98,
2021,Julio,apartamentos,41 Sevilla,,2.85,
2021,Agosto,apartamentos,41 Sevilla,,2.97,
2021,Septiembre,apartamentos,41 Sevilla,,2.67,
2021,Octubre,apartamentos,41 Sevilla,,3.39,
2021,Noviembre,apartamentos,41 Sevilla,,3.99,
2021,Diciembre,apartamentos,41 Sevilla,,3.02,
2021,Enero,apartamentos,46 Valencia/València,,3.13,
2021,Febrero,apartamentos,46 Valencia/València,,3.48,
2021,Marzo,apartamentos,46 Valencia/València,,3.66,
2021,Abril,apartamentos,46 Valencia/València,,0.0,
2021,Mayo,apartamentos,46 Valencia/València,,,
2021,Junio,apartamentos,46 Valencia/València,,4.87,
2021,Julio,apartamentos,46 Valencia/València,,6.84,
2021,Agosto,apartamentos,46 Valencia/València,,7.4,
2021,Septiembre,apartamentos,46 Valencia/València,,5.22,
2021,Octubre,apartamentos,46 Valencia/València,,4.67,
2021,Noviembre,apartamentos,46 Valencia/València,,7.89,
2021,Diciembre,apartamentos,46 Valencia/València,,3.98,
2015,Enero,apartamentos,"Balears, Illes",Residentes en España,,1.323
2015,Febrero,apartamentos,"Balears, Illes",Residentes en España,,1.938
2015,Marzo,apartamentos,"Balears, Illes",Residentes en España,,1.82
2015,Abril,apartamentos,"Balears, Illes",Residentes en España,,6.157
2015,Mayo,apartamentos,"Balears, Illes",Residentes en España,,15.287
2015,Junio,apartamentos,"Balears, Illes",Residentes en España,,33.968
2015,Julio,apartamentos,"Balears, Illes",Residentes en España,,36.224
2015,Agosto,apartamentos,"Balears, Illes",Residentes en España,,35.559
2015,Septiembre,apartamentos,"Balears, Illes",Residentes en España,,28.215
2015,Octubre,apartamentos,"Balears, Illes",Residentes en España,,9.28
2015,Noviembre,apartamentos,"Balears, Illes",Residentes en España,,1.628
2015,Diciembre,apartamentos,"Balears, Illes",Residentes en España,,1.058
2015,Enero,apartamentos,"Balears, Illes",Alemania,,1.032
2015,Febrero,apartamentos,"Balears, Illes",Alemania,,1.182
2015,Marzo,apartamentos,"Balears, Illes",Alemania,,2.026
2015,Abril,apartamentos,"Balears, Illes",Alemania,,12.576
2015,Mayo,apartamentos,"Balears, Illes",Alemania,,37.394
2015,Junio,apartamentos,"Balears, Illes",Alemania,,46.868
2015,Julio,apartamentos,"Balears, Illes",Alemania,,59.671
2015,Agosto,apartamentos,"Balears, Illes",Alemania,,49.831
2015,Septiembre,apartamentos,"Balears, Illes",Alemania,,45.654
2015,Octubre,apartamentos,"Balears, Illes",Alemania,,32.117
2015,Noviembre,apartamentos,"Balears, Illes",Alemania,,1.749
2015,Diciembre,apartamentos,"Balears, Illes",Alemania,,1.906
2015,Enero,apartamentos,"Balears, Illes",Austria,,59.0
2015,Febrero,apartamentos,"Balears, Illes",Austria,,52.0
2015,Marzo,apartamentos,"Balears, Illes",Austria,,120.0
2015,Abril,apartamentos,"Balears, Illes",Austria,,199.0
2015,Mayo,apartamentos,"Balears, Illes",Austria,,407.0
2015,Junio,apartamentos,"Balears, Illes",Austria,,1.052
2015,Julio,apartamentos,"Balears, Illes",Austria,,1.166
2015,Agosto,apartamentos,"Balears, Illes",Austria,,1.459
2015,Septiembre,apartamentos,"Balears, Illes",Austria,,960.0
2015,Octubre,apartamentos,"Balears, Illes",Austria,,240.0
2015,Noviembre,apartamentos,"Balears, Illes",Austria,,72.0
2015,Diciembre,apartamentos,"Balears, Illes",Austria,,66.0
2015,Enero,apartamentos,"Balears, Illes",Bélgica,,51.0
2015,Febrero,apartamentos,"Balears, Illes",Bélgica,,34.0
2015,Marzo,apartamentos,"Balears, Illes",Bélgica,,16.0
2015,Abril,apartamentos,"Balears, Illes",Bélgica,,169.0
2015,Mayo,apartamentos,"Balears, Illes",Bélgica,,1.059
2015,Junio,apartamentos,"Balears, Illes",Bélgica,,1.738
2015,Julio,apartamentos,"Balears, Illes",Bélgica,,3.185
2015,Agosto,apartamentos,"Balears, Illes",Bélgica,,5.883
2015,Septiembre,apartamentos,"Balears, Illes",Bélgica,,1.641
2015,Octubre,apartamentos,"Balears, Illes",Bélgica,,483.0
2015,Noviembre,apartamentos,"Balears, Illes",Bélgica,,66.0
2015,Diciembre,apartamentos,"Balears, Illes",Bélgica,,59.0
2015,Enero,apartamentos,"Balears, Illes",Dinamarca,,
2015,Febrero,apartamentos,"Balears, Illes",Dinamarca,,
2015,Marzo,apartamentos,"Balears, Illes",Dinamarca,,177.0
2015,Abril,apartamentos,"Balears, Illes",Dinamarca,,786.0
2015,Mayo,apartamentos,"Balears, Illes",Dinamarca,,4.137
2015,Junio,apartamentos,"Balears, Illes",Dinamarca,,3.567
2015,Julio,apartamentos,"Balears, Illes",Dinamarca,,5.616
2015,Agosto,apartamentos,"Balears, Illes",Dinamarca,,4.064
2015,Septiembre,apartamentos,"Balears, Illes",Dinamarca,,3.631
2015,Octubre,apartamentos,"Balears, Illes",Dinamarca,,2.161
2015,Noviembre,apartamentos,"Balears, Illes",Dinamarca,,48.0
2015,Diciembre,apartamentos,"Balears, Illes",Dinamarca,,17.0
2015,Enero,apartamentos,"Balears, Illes",Finlandia,,
2015,Febrero,apartamentos,"Balears, Illes",Finlandia,,
2015,Marzo,apartamentos,"Balears, Illes",Finlandia,,24.0
2015,Abril,apartamentos,"Balears, Illes",Finlandia,,203.0
2015,Mayo,apartamentos,"Balears, Illes",Finlandia,,585.0
2015,Junio,apartamentos,"Balears, Illes",Finlandia,,681.0
2015,Julio,apartamentos,"Balears, Illes",Finlandia,,501.0
2015,Agosto,apartamentos,"Balears, Illes",Finlandia,,687.0
2015,Septiembre,apartamentos,"Balears, Illes",Finlandia,,694.0
2015,Octubre,apartamentos,"Balears, Illes",Finlandia,,416.0
2015,Noviembre,apartamentos,"Balears, Illes",Finlandia,,14.0
2015,Diciembre,apartamentos,"Balears, Illes",Finlandia,,34.0
2015,Enero,apartamentos,"Balears, Illes",Francia,,33.0
2015,Febrero,apartamentos,"Balears, Illes",Francia,,28.0
2015,Marzo,apartamentos,"Balears, Illes",Francia,,83.0
2015,Abril,apartamentos,"Balears, Illes",Francia,,520.0
2015,Mayo,apartamentos,"Balears, Illes",Francia,,5.848
2015,Junio,apartamentos,"Balears, Illes",Francia,,6.901
2015,Julio,apartamentos,"Balears, Illes",Francia,,8.026
2015,Agosto,apartamentos,"Balears, Illes",Francia,,9.886
2015,Septiembre,apartamentos,"Balears, Illes",Francia,,6.9
2015,Octubre,apartamentos,"Balears, Illes",Francia,,2.783
2015,Noviembre,apartamentos,"Balears, Illes",Francia,,57.0
2015,Diciembre,apartamentos,"Balears, Illes",Francia,,71.0
2015,Enero,apartamentos,"Balears, Illes",Grecia,,
2015,Febrero,apartamentos,"Balears, Illes",Grecia,,
2015,Marzo,apartamentos,"Balears, Illes",Grecia,,
2015,Abril,apartamentos,"Balears, Illes",Grecia,,37.0
2015,Mayo,apartamentos,"Balears, Illes",Grecia,,76.0
2015,Junio,apartamentos,"Balears, Illes",Grecia,,208.0
2015,Julio,apartamentos,"Balears, Illes",Grecia,,173.0
2015,Agosto,apartamentos,"Balears, Illes",Grecia,,122.0
2015,Septiembre,apartamentos,"Balears, Illes",Grecia,,79.0
2015,Octubre,apartamentos,"Balears, Illes",Grecia,,
2015,Noviembre,apartamentos,"Balears, Illes",Grecia,,
2015,Diciembre,apartamentos,"Balears, Illes",Grecia,,
2015,Enero,apartamentos,"Balears, Illes",Irlanda,,
2015,Febrero,apartamentos,"Balears, Illes",Irlanda,,
2015,Marzo,apartamentos,"Balears, Illes",Irlanda,,103.0
2015,Abril,apartamentos,"Balears, Illes",Irlanda,,386.0
2015,Mayo,apartamentos,"Balears, Illes",Irlanda,,6.356
2015,Junio,apartamentos,"Balears, Illes",Irlanda,,10.06
2015,Julio,apartamentos,"Balears, Illes",Irlanda,,11.045
2015,Agosto,apartamentos,"Balears, Illes",Irlanda,,9.012
2015,Septiembre,apartamentos,"Balears, Illes",Irlanda,,6.8
2015,Octubre,apartamentos,"Balears, Illes",Irlanda,,2.869
2015,Noviembre,apartamentos,"Balears, Illes",Irlanda,,16.0
2015,Diciembre,apartamentos,"Balears, Illes",Irlanda,,
2015,Enero,apartamentos,"Balears, Illes",Italia,,33.0
2015,Febrero,apartamentos,"Balears, Illes",Italia,,44.0
2015,Marzo,apartamentos,"Balears, Illes",Italia,,56.0
2015,Abril,apartamentos,"Balears, Illes",Italia,,366.0
2015,Mayo,apartamentos,"Balears, Illes",Italia,,6.193
2015,Junio,apartamentos,"Balears, Illes",Italia,,15.128
2015,Julio,apartamentos,"Balears, Illes",Italia,,18.338
2015,Agosto,apartamentos,"Balears, Illes",Italia,,23.795
2015,Septiembre,apartamentos,"Balears, Illes",Italia,,12.766
2015,Octubre,apartamentos,"Balears, Illes",Italia,,1.639
2015,Noviembre,apartamentos,"Balears, Illes",Italia,,37.0
2015,Diciembre,apartamentos,"Balears, Illes",Italia,,106.0
2015,Enero,apartamentos,"Balears, Illes",Luxemburgo,,
2015,Febrero,apartamentos,"Balears, Illes",Luxemburgo,,
2015,Marzo,apartamentos,"Balears, Illes",Luxemburgo,,
2015,Abril,apartamentos,"Balears, Illes",Luxemburgo,,35.0
2015,Mayo,apartamentos,"Balears, Illes",Luxemburgo,,255.0
2015,Junio,apartamentos,"Balears, Illes",Luxemburgo,,507.0
2015,Julio,apartamentos,"Balears, Illes",Luxemburgo,,627.0
2015,Agosto,apartamentos,"Balears, Illes",Luxemburgo,,666.0
2015,Septiembre,apartamentos,"Balears, Illes",Luxemburgo,,314.0
2015,Octubre,apartamentos,"Balears, Illes",Luxemburgo,,73.0
2015,Noviembre,apartamentos,"Balears, Illes",Luxemburgo,,16.0
2015,Diciembre,apartamentos,"Balears, Illes",Luxemburgo,,12.0
2015,Enero,apartamentos,"Balears, Illes",Países Bajos,,30.0
2015,Febrero,apartamentos,"Balears, Illes",Países Bajos,,82.0
2015,Marzo,apartamentos,"Balears, Illes",Países Bajos,,30.0
2015,Abril,apartamentos,"Balears, Illes",Países Bajos,,1.059
2015,Mayo,apartamentos,"Balears, Illes",Países Bajos,,6.638
2015,Junio,apartamentos,"Balears, Illes",Países Bajos,,7.331
2015,Julio,apartamentos,"Balears, Illes",Países Bajos,,9.591
2015,Agosto,apartamentos,"Balears, Illes",Países Bajos,,9.096
2015,Septiembre,apartamentos,"Balears, Illes",Países Bajos,,7.261
2015,Octubre,apartamentos,"Balears, Illes",Países Bajos,,4.027
2015,Noviembre,apartamentos,"Balears, Illes",Países Bajos,,62.0
2015,Diciembre,apartamentos,"Balears, Illes",Países Bajos,,81.0
2015,Enero,apartamentos,"Balears, Illes",Polonia,,20.0
2015,Febrero,apartamentos,"Balears, Illes",Polonia,,24.0
2015,Marzo,apartamentos,"Balears, Illes",Polonia,,22.0
2015,Abril,apartamentos,"Balears, Illes",Polonia,,321.0
2015,Mayo,apartamentos,"Balears, Illes",Polonia,,732.0
2015,Junio,apartamentos,"Balears, Illes",Polonia,,1.233
2015,Julio,apartamentos,"Balears, Illes",Polonia,,976.0
2015,Agosto,apartamentos,"Balears, Illes",Polonia,,1.115
2015,Septiembre,apartamentos,"Balears, Illes",Polonia,,1.181
2015,Octubre,apartamentos,"Balears, Illes",Polonia,,370.0
2015,Noviembre,apartamentos,"Balears, Illes",Polonia,,78.0
2015,Diciembre,apartamentos,"Balears, Illes",Polonia,,12.0
2015,Enero,apartamentos,"Balears, Illes",Portugal,,56.0
2015,Febrero,apartamentos,"Balears, Illes",Portugal,,12.0
2015,Marzo,apartamentos,"Balears, Illes",Portugal,,19.0
2015,Abril,apartamentos,"Balears, Illes",Portugal,,108.0
2015,Mayo,apartamentos,"Balears, Illes",Portugal,,245.0
2015,Junio,apartamentos,"Balears, Illes",Portugal,,650.0
2015,Julio,apartamentos,"Balears, Illes",Portugal,,991.0
2015,Agosto,apartamentos,"Balears, Illes",Portugal,,988.0
2015,Septiembre,apartamentos,"Balears, Illes",Portugal,,1.651
2015,Octubre,apartamentos,"Balears, Illes",Portugal,,134.0
2015,Noviembre,apartamentos,"Balears, Illes",Portugal,,
2015,Diciembre,apartamentos,"Balears, Illes",Portugal,,
2015,Enero,apartamentos,"Balears, Illes",Reino Unido,,382.0
2015,Febrero,apartamentos,"Balears, Illes",Reino Unido,,442.0
2015,Marzo,apartamentos,"Balears, Illes",Reino Unido,,1.17
2015,Abril,apartamentos,"Balears, Illes",Reino Unido,,9.593
2015,Mayo,apartamentos,"Balears, Illes",Reino Unido,,47.341
2015,Junio,apartamentos,"Balears, Illes",Reino Unido,,82.223
2015,Julio,apartamentos,"Balears, Illes",Reino Unido,,105.0
2015,Agosto,apartamentos,"Balears, Illes",Reino Unido,,105.321
2015,Septiembre,apartamentos,"Balears, Illes",Reino Unido,,78.617
2015,Octubre,apartamentos,"Balears, Illes",Reino Unido,,28.844
2015,Noviembre,apartamentos,"Balears, Illes",Reino Unido,,924.0
2015,Diciembre,apartamentos,"Balears, Illes",Reino Unido,,666.0
2015,Enero,apartamentos,"Balears, Illes",Republica Checa,,18.0
2015,Febrero,apartamentos,"Balears, Illes",Republica Checa,,
2015,Marzo,apartamentos,"Balears, Illes",Republica Checa,,39.0
2015,Abril,apartamentos,"Balears, Illes",Republica Checa,,78.0
2015,Mayo,apartamentos,"Balears, Illes",Republica Checa,,527.0
2015,Junio,apartamentos,"Balears, Illes",Republica Checa,,421.0
2015,Julio,apartamentos,"Balears, Illes",Republica Checa,,816.0
2015,Agosto,apartamentos,"Balears, Illes",Republica Checa,,150.0
2015,Septiembre,apartamentos,"Balears, Illes",Republica Checa,,404.0
2015,Octubre,apartamentos,"Balears, Illes",Republica Checa,,439.0
2015,Noviembre,apartamentos,"Balears, Illes",Republica Checa,,16.0
2015,Diciembre,apartamentos,"Balears, Illes",Republica Checa,,
2015,Enero,apartamentos,"Balears, Illes",Suecia,,173.0
2015,Febrero,apartamentos,"Balears, Illes",Suecia,,44.0
2015,Marzo,apartamentos,"Balears, Illes",Suecia,,223.0
2015,Abril,apartamentos,"Balears, Illes",Suecia,,1.272
2015,Mayo,apartamentos,"Balears, Illes",Suecia,,4.339
2015,Junio,apartamentos,"Balears, Illes",Suecia,,6.514
2015,Julio,apartamentos,"Balears, Illes",Suecia,,6.743
2015,Agosto,apartamentos,"Balears, Illes",Suecia,,6.228
2015,Septiembre,apartamentos,"Balears, Illes",Suecia,,6.294
2015,Octubre,apartamentos,"Balears, Illes",Suecia,,1.227
2015,Noviembre,apartamentos,"Balears, Illes",Suecia,,57.0
2015,Diciembre,apartamentos,"Balears, Illes",Suecia,,45.0
2015,Enero,apartamentos,"Balears, Illes",Resto de la UE,,39.0
2015,Febrero,apartamentos,"Balears, Illes",Resto de la UE,,
2015,Marzo,apartamentos,"Balears, Illes",Resto de la UE,,
2015,Abril,apartamentos,"Balears, Illes",Resto de la UE,,151.0
2015,Mayo,apartamentos,"Balears, Illes",Resto de la UE,,957.0
2015,Junio,apartamentos,"Balears, Illes",Resto de la UE,,1.426
2015,Julio,apartamentos,"Balears, Illes",Resto de la UE,,1.598
2015,Agosto,apartamentos,"Balears, Illes",Resto de la UE,,1.004
2015,Septiembre,apartamentos,"Balears, Illes",Resto de la UE,,1.221
2015,Octubre,apartamentos,"Balears, Illes",Resto de la UE,,706.0
2015,Noviembre,apartamentos,"Balears, Illes",Resto de la UE,,42.0
2015,Diciembre,apartamentos,"Balears, Illes",Resto de la UE,,29.0
2015,Enero,apartamentos,"Balears, Illes",Noruega,,50.0
2015,Febrero,apartamentos,"Balears, Illes",Noruega,,38.0
2015,Marzo,apartamentos,"Balears, Illes",Noruega,,12.0
2015,Abril,apartamentos,"Balears, Illes",Noruega,,266.0
2015,Mayo,apartamentos,"Balears, Illes",Noruega,,2.008
2015,Junio,apartamentos,"Balears, Illes",Noruega,,3.629
2015,Julio,apartamentos,"Balears, Illes",Noruega,,5.621
2015,Agosto,apartamentos,"Balears, Illes",Noruega,,3.727
2015,Septiembre,apartamentos,"Balears, Illes",Noruega,,3.051
2015,Octubre,apartamentos,"Balears, Illes",Noruega,,732.0
2015,Noviembre,apartamentos,"Balears, Illes",Noruega,,
2015,Diciembre,apartamentos,"Balears, Illes",Noruega,,
2015,Enero,apartamentos,"Balears, Illes",Rusia,,83.0
2015,Febrero,apartamentos,"Balears, Illes",Rusia,,
2015,Marzo,apartamentos,"Balears, Illes",Rusia,,
2015,Abril,apartamentos,"Balears, Illes",Rusia,,97.0
2015,Mayo,apartamentos,"Balears, Illes",Rusia,,1.04
2015,Junio,apartamentos,"Balears, Illes",Rusia,,1.585
2015,Julio,apartamentos,"Balears, Illes",Rusia,,959.0
2015,Agosto,apartamentos,"Balears, Illes",Rusia,,1.993
2015,Septiembre,apartamentos,"Balears, Illes",Rusia,,963.0
2015,Octubre,apartamentos,"Balears, Illes",Rusia,,611.0
2015,Noviembre,apartamentos,"Balears, Illes",Rusia,,14.0
2015,Diciembre,apartamentos,"Balears, Illes",Rusia,,45.0
2015,Enero,apartamentos,"Balears, Illes",Suiza,,107.0
2015,Febrero,apartamentos,"Balears, Illes",Suiza,,106.0
2015,Marzo,apartamentos,"Balears, Illes",Suiza,,69.0
2015,Abril,apartamentos,"Balears, Illes",Suiza,,763.0
2015,Mayo,apartamentos,"Balears, Illes",Suiza,,1.001
2015,Junio,apartamentos,"Balears, Illes",Suiza,,1.673
2015,Julio,apartamentos,"Balears, Illes",Suiza,,2.544
2015,Agosto,apartamentos,"Balears, Illes",Suiza,,2.332
2015,Septiembre,apartamentos,"Balears, Illes",Suiza,,2.142
2015,Octubre,apartamentos,"Balears, Illes",Suiza,,1.248
2015,Noviembre,apartamentos,"Balears, Illes",Suiza,,84.0
2015,Diciembre,apartamentos,"Balears, Illes",Suiza,,74.0
2015,Enero,apartamentos,"Balears, Illes",Resto de Europa,,
2015,Febrero,apartamentos,"Balears, Illes",Resto de Europa,,64.0
2015,Marzo,apartamentos,"Balears, Illes",Resto de Europa,,
2015,Abril,apartamentos,"Balears, Illes",Resto de Europa,,88.0
2015,Mayo,apartamentos,"Balears, Illes",Resto de Europa,,524.0
2015,Junio,apartamentos,"Balears, Illes",Resto de Europa,,1.035
2015,Julio,apartamentos,"Balears, Illes",Resto de Europa,,1.183
2015,Agosto,apartamentos,"Balears, Illes",Resto de Europa,,740.0
2015,Septiembre,apartamentos,"Balears, Illes",Resto de Europa,,658.0
2015,Octubre,apartamentos,"Balears, Illes",Resto de Europa,,123.0
2015,Noviembre,apartamentos,"Balears, Illes",Resto de Europa,,11.0
2015,Diciembre,apartamentos,"Balears, Illes",Resto de Europa,,15.0
2015,Enero,apartamentos,"Balears, Illes",Estados Unidos,,33.0
2015,Febrero,apartamentos,"Balears, Illes",Estados Unidos,,26.0
2015,Marzo,apartamentos,"Balears, Illes",Estados Unidos,,76.0
2015,Abril,apartamentos,"Balears, Illes",Estados Unidos,,212.0
2015,Mayo,apartamentos,"Balears, Illes",Estados Unidos,,954.0
2015,Junio,apartamentos,"Balears, Illes",Estados Unidos,,1.02
2015,Julio,apartamentos,"Balears, Illes",Estados Unidos,,2.068
2015,Agosto,apartamentos,"Balears, Illes",Estados Unidos,,1.754
2015,Septiembre,apartamentos,"Balears, Illes",Estados Unidos,,839.0
2015,Octubre,apartamentos,"Balears, Illes",Estados Unidos,,190.0
2015,Noviembre,apartamentos,"Balears, Illes",Estados Unidos,,100.0
2015,Diciembre,apartamentos,"Balears, Illes",Estados Unidos,,141.0
2015,Enero,apartamentos,"Balears, Illes",Resto de América,,23.0
2015,Febrero,apartamentos,"Balears, Illes",Resto de América,,16.0
2015,Marzo,apartamentos,"Balears, Illes",Resto de América,,37.0
2015,Abril,apartamentos,"Balears, Illes",Resto de América,,113.0
2015,Mayo,apartamentos,"Balears, Illes",Resto de América,,567.0
2015,Junio,apartamentos,"Balears, Illes",Resto de América,,609.0
2015,Julio,apartamentos,"Balears, Illes",Resto de América,,854.0
2015,Agosto,apartamentos,"Balears, Illes",Resto de América,,1.858
2015,Septiembre,apartamentos,"Balears, Illes",Resto de América,,748.0
2015,Octubre,apartamentos,"Balears, Illes",Resto de América,,286.0
2015,Noviembre,apartamentos,"Balears, Illes",Resto de América,,35.0
2015,Diciembre,apartamentos,"Balears, Illes",Resto de América,,94.0
2015,Enero,apartamentos,"Balears, Illes",Países Africanos,,
2015,Febrero,apartamentos,"Balears, Illes",Países Africanos,,
2015,Marzo,apartamentos,"Balears, Illes",Países Africanos,,16.0
2015,Abril,apartamentos,"Balears, Illes",Países Africanos,,26.0
2015,Mayo,apartamentos,"Balears, Illes",Países Africanos,,218.0
2015,Junio,apartamentos,"Balears, Illes",Países Africanos,,348.0
2015,Julio,apartamentos,"Balears, Illes",Países Africanos,,311.0
2015,Agosto,apartamentos,"Balears, Illes",Países Africanos,,678.0
2015,Septiembre,apartamentos,"Balears, Illes",Países Africanos,,195.0
2015,Octubre,apartamentos,"Balears, Illes",Países Africanos,,43.0
2015,Noviembre,apartamentos,"Balears, Illes",Países Africanos,,
2015,Diciembre,apartamentos,"Balears, Illes",Países Africanos,,
2015,Enero,apartamentos,"Balears, Illes",Resto del mundo,,123.0
2015,Febrero,apartamentos,"Balears, Illes",Resto del mundo,,170.0
2015,Marzo,apartamentos,"Balears, Illes",Resto del mundo,,364.0
2015,Abril,apartamentos,"Balears, Illes",Resto del mundo,,597.0
2015,Mayo,apartamentos,"Balears, Illes",Resto del mundo,,783.0
2015,Junio,apartamentos,"Balears, Illes",Resto del mundo,,1.928
2015,Julio,apartamentos,"Balears, Illes",Resto del mundo,,2.612
2015,Agosto,apartamentos,"Balears, Illes",Resto del mundo,,3.237
2015,Septiembre,apartamentos,"Balears, Illes",Resto del mundo,,1.916
2015,Octubre,apartamentos,"Balears, Illes",Resto del mundo,,571.0
