año,mes,provincia,pais_residencia,pernoctaciones,total_viajeros,media_pernoctaciones,fecha
2019,Junio,Islas Baleares,Grecia,1267.0,88.0,14.4,2019-06-01
2019,Julio,Islas Baleares,Grecia,1640.0,480.0,3.42,2019-07-01
2019,Agosto,Islas Baleares,Grecia,5762.0,547.0,10.53,2019-08-01
2019,Septiembre,Islas Baleares,Grecia,1393.0,189.0,7.37,2019-09-01
2019,Octubre,Islas Baleares,Grecia,620.0,53.0,11.7,2019-10-01
2019,Noviembre,Islas Baleares,Grecia,0.0,0.0,0.0,2019-11-01
2019,Diciembre,Islas Baleares,Grecia,0.0,0.0,0.0,2019-12-01
2019,Enero,Islas Baleares,Irlanda,14.0,10.0,1.4,2019-01-01
2019,Febrero,Islas Baleares,Irlanda,387.0,41.0,9.44,2019-02-01
2019,Marzo,Islas Baleares,Irlanda,155.0,27.0,5.74,2019-03-01
2019,Abril,Islas Baleares,Irlanda,8502.0,1468.0,5.79,2019-04-01
2019,Mayo,Islas Baleares,Irlanda,45760.0,7591.0,6.03,2019-05-01
2019,Junio,Islas Baleares,Irlanda,60089.0,9301.0,6.46,2019-06-01
2019,Julio,Islas Baleares,Irlanda,70265.0,9177.0,7.66,2019-07-01
2019,Agosto,Islas Baleares,Irlanda,64610.0,9169.0,7.05,2019-08-01
2019,Septiembre,Islas Baleares,Irlanda,52502.0,7588.0,6.92,2019-09-01
2019,Octubre,Islas Baleares,Irlanda,24954.0,4000.0,6.24,2019-10-01
2019,Noviembre,Islas Baleares,Irlanda,178.0,24.0,7.42,2019-11-01
2019,Diciembre,Islas Baleares,Irlanda,182.0,19.0,9.58,2019-12-01
2019,Enero,Islas Baleares,Italia,410.0,63.0,6.51,2019-01-01
2019,Febrero,Islas Baleares,Italia,354.0,89.0,3.98,2019-02-01
2019,Marzo,Islas Baleares,Italia,533.0,160.0,3.33,2019-03-01
2019,Abril,Islas Baleares,Italia,7391.0,1631.0,4.53,2019-04-01
2019,Mayo,Islas Baleares,Italia,35887.0,9095.0,3.95,2019-05-01
2019,Junio,Islas Baleares,Italia,90005.0,17152.0,5.25,2019-06-01
2019,Julio,Islas Baleares,Italia,155239.0,29376.0,5.28,2019-07-01
2019,Agosto,Islas Baleares,Italia,229880.0,34021.0,6.76,2019-08-01
2019,Septiembre,Islas Baleares,Italia,115043.0,19256.0,5.97,2019-09-01
2019,Octubre,Islas Baleares,Italia,22565.0,5785.0,3.9,2019-10-01
2019,Noviembre,Islas Baleares,Italia,452.0,96.0,4.71,2019-11-01
2019,Diciembre,Islas Baleares,Italia,615.0,157.0,3.92,2019-12-01
2019,Enero,Islas Baleares,Luxemburgo,0.0,0.0,0.0,2019-01-01
2019,Febrero,Islas Baleares,Luxemburgo,224.0,16.0,14.0,2019-02-01
2019,Marzo,Islas Baleares,Luxemburgo,0.0,0.0,0.0,2019-03-01
2019,Abril,Islas Baleares,Luxemburgo,108.0,18.0,6.0,2019-04-01
2019,Mayo,Islas Baleares,Luxemburgo,898.0,161.0,5.58,2019-05-01
2019,Junio,Islas Baleares,Luxemburgo,2800.0,579.0,4.84,2019-06-01
2019,Julio,Islas Baleares,Luxemburgo,986.0,142.0,6.94,2019-07-01
2019,Agosto,Islas Baleares,Luxemburgo,1631.0,275.0,5.93,2019-08-01
2019,Septiembre,Islas Baleares,Luxemburgo,1171.0,193.0,6.07,2019-09-01
2019,Octubre,Islas Baleares,Luxemburgo,210.0,51.0,4.12,2019-10-01
2019,Noviembre,Islas Baleares,Luxemburgo,0.0,0.0,0.0,2019-11-01
2019,Diciembre,Islas Baleares,Luxemburgo,0.0,0.0,0.0,2019-12-01
2019,Enero,Islas Baleares,Países Bajos,43.0,10.0,4.3,2019-01-01
2019,Febrero,Islas Baleares,Países Bajos,577.0,104.0,5.55,2019-02-01
2019,Marzo,Islas Baleares,Países Bajos,2648.0,393.0,6.74,2019-03-01
2019,Abril,Islas Baleares,Países Bajos,11116.0,1870.0,5.94,2019-04-01
2019,Mayo,Islas Baleares,Países Bajos,88399.0,15216.0,5.81,2019-05-01
2019,Junio,Islas Baleares,Países Bajos,100662.0,14957.0,6.73,2019-06-01
2019,Julio,Islas Baleares,Países Bajos,91632.0,13587.0,6.74,2019-07-01
2019,Agosto,Islas Baleares,Países Bajos,104435.0,16379.0,6.38,2019-08-01
2019,Septiembre,Islas Baleares,Países Bajos,77714.0,12811.0,6.07,2019-09-01
2019,Octubre,Islas Baleares,Países Bajos,50692.0,7455.0,6.8,2019-10-01
2019,Noviembre,Islas Baleares,Países Bajos,560.0,133.0,4.21,2019-11-01
2019,Diciembre,Islas Baleares,Países Bajos,471.0,108.0,4.36,2019-12-01
2019,Enero,Islas Baleares,Polonia,550.0,90.0,6.11,2019-01-01
2019,Febrero,Islas Baleares,Polonia,393.0,80.0,4.91,2019-02-01
2019,Marzo,Islas Baleares,Polonia,766.0,155.0,4.94,2019-03-01
2019,Abril,Islas Baleares,Polonia,5412.0,944.0,5.73,2019-04-01
2019,Mayo,Islas Baleares,Polonia,11116.0,1993.0,5.58,2019-05-01
2019,Junio,Islas Baleares,Polonia,22022.0,3254.0,6.77,2019-06-01
2019,Julio,Islas Baleares,Polonia,22036.0,3503.0,6.29,2019-07-01
2019,Agosto,Islas Baleares,Polonia,26284.0,4216.0,6.23,2019-08-01
2019,Septiembre,Islas Baleares,Polonia,26407.0,4078.0,6.48,2019-09-01
2019,Octubre,Islas Baleares,Polonia,9538.0,1830.0,5.21,2019-10-01
2019,Noviembre,Islas Baleares,Polonia,344.0,90.0,3.82,2019-11-01
2019,Diciembre,Islas Baleares,Polonia,207.0,54.0,3.83,2019-12-01
2019,Enero,Islas Baleares,Portugal,173.0,57.0,3.04,2019-01-01
2019,Febrero,Islas Baleares,Portugal,40.0,32.0,1.25,2019-02-01
2019,Marzo,Islas Baleares,Portugal,228.0,59.0,3.86,2019-03-01
2019,Abril,Islas Baleares,Portugal,718.0,159.0,4.52,2019-04-01
2019,Mayo,Islas Baleares,Portugal,2251.0,556.0,4.05,2019-05-01
2019,Junio,Islas Baleares,Portugal,7388.0,1866.0,3.96,2019-06-01
2019,Julio,Islas Baleares,Portugal,9633.0,1890.0,5.1,2019-07-01
2019,Agosto,Islas Baleares,Portugal,10835.0,2355.0,4.6,2019-08-01
2019,Septiembre,Islas Baleares,Portugal,17034.0,2710.0,6.29,2019-09-01
2019,Octubre,Islas Baleares,Portugal,1036.0,340.0,3.05,2019-10-01
2019,Noviembre,Islas Baleares,Portugal,0.0,0.0,0.0,2019-11-01
2019,Diciembre,Islas Baleares,Portugal,0.0,0.0,0.0,2019-12-01
2019,Enero,Islas Baleares,Reino Unido,1908.0,170.0,11.22,2019-01-01
2019,Febrero,Islas Baleares,Reino Unido,5433.0,724.0,7.5,2019-02-01
2019,Marzo,Islas Baleares,Reino Unido,7830.0,1096.0,7.14,2019-03-01
2019,Abril,Islas Baleares,Reino Unido,70710.0,12592.0,5.62,2019-04-01
2019,Mayo,Islas Baleares,Reino Unido,383392.0,60722.0,6.31,2019-05-01
2019,Junio,Islas Baleares,Reino Unido,552496.0,81774.0,6.76,2019-06-01
2019,Julio,Islas Baleares,Reino Unido,619591.0,95701.0,6.47,2019-07-01
2019,Agosto,Islas Baleares,Reino Unido,665078.0,112775.0,5.9,2019-08-01
2019,Septiembre,Islas Baleares,Reino Unido,521827.0,78610.0,6.64,2019-09-01
2019,Octubre,Islas Baleares,Reino Unido,281740.0,38899.0,7.24,2019-10-01
2019,Noviembre,Islas Baleares,Reino Unido,5958.0,860.0,6.93,2019-11-01
2019,Diciembre,Islas Baleares,Reino Unido,4875.0,818.0,5.96,2019-12-01
2019,Enero,Islas Baleares,República Checa,192.0,36.0,5.33,2019-01-01
2019,Febrero,Islas Baleares,República Checa,0.0,0.0,0.0,2019-02-01
2019,Marzo,Islas Baleares,República Checa,194.0,108.0,1.8,2019-03-01
2019,Abril,Islas Baleares,República Checa,971.0,206.0,4.71,2019-04-01
2019,Mayo,Islas Baleares,República Checa,2298.0,516.0,4.45,2019-05-01
2019,Junio,Islas Baleares,República Checa,5866.0,1159.0,5.06,2019-06-01
2019,Julio,Islas Baleares,República Checa,9597.0,1099.0,8.73,2019-07-01
2019,Agosto,Islas Baleares,República Checa,5827.0,1032.0,5.65,2019-08-01
2019,Septiembre,Islas Baleares,República Checa,7290.0,1177.0,6.19,2019-09-01
2019,Octubre,Islas Baleares,República Checa,2532.0,505.0,5.01,2019-10-01
2019,Noviembre,Islas Baleares,República Checa,0.0,0.0,0.0,2019-11-01
2019,Diciembre,Islas Baleares,República Checa,72.0,41.0,1.76,2019-12-01
2019,Enero,Islas Baleares,Suecia,0.0,0.0,0.0,2019-01-01
2019,Febrero,Islas Baleares,Suecia,1389.0,132.0,10.52,2019-02-01
2019,Marzo,Islas Baleares,Suecia,2339.0,139.0,16.83,2019-03-01
2019,Abril,Islas Baleares,Suecia,7591.0,899.0,8.44,2019-04-01
2019,Mayo,Islas Baleares,Suecia,35719.0,5052.0,7.07,2019-05-01
2019,Junio,Islas Baleares,Suecia,59340.0,8096.0,7.33,2019-06-01
2019,Julio,Islas Baleares,Suecia,63475.0,9247.0,6.86,2019-07-01
2019,Agosto,Islas Baleares,Suecia,59471.0,8092.0,7.35,2019-08-01
2019,Septiembre,Islas Baleares,Suecia,59947.0,7483.0,8.01,2019-09-01
2019,Octubre,Islas Baleares,Suecia,24804.0,2666.0,9.3,2019-10-01
2019,Noviembre,Islas Baleares,Suecia,1258.0,70.0,17.97,2019-11-01
2019,Diciembre,Islas Baleares,Suecia,0.0,0.0,0.0,2019-12-01
2019,Enero,Islas Baleares,Resto de la UE,0.0,0.0,0.0,2019-01-01
2019,Febrero,Islas Baleares,Resto de la UE,0.0,0.0,0.0,2019-02-01
2019,Marzo,Islas Baleares,Resto de la UE,574.0,110.0,5.22,2019-03-01
2019,Abril,Islas Baleares,Resto de la UE,2731.0,444.0,6.15,2019-04-01
2019,Mayo,Islas Baleares,Resto de la UE,15684.0,2848.0,5.51,2019-05-01
2019,Junio,Islas Baleares,Resto de la UE,16260.0,2655.0,6.12,2019-06-01
2019,Julio,Islas Baleares,Resto de la UE,16508.0,2705.0,6.1,2019-07-01
2019,Agosto,Islas Baleares,Resto de la UE,24409.0,5064.0,4.82,2019-08-01
2019,Septiembre,Islas Baleares,Resto de la UE,20828.0,3898.0,5.34,2019-09-01
2019,Octubre,Islas Baleares,Resto de la UE,12081.0,2576.0,4.69,2019-10-01
2019,Noviembre,Islas Baleares,Resto de la UE,216.0,45.0,4.8,2019-11-01
2019,Diciembre,Islas Baleares,Resto de la UE,285.0,66.0,4.32,2019-12-01
2019,Enero,Islas Baleares,Noruega,329.0,54.0,6.09,2019-01-01
2019,Febrero,Islas Baleares,Noruega,546.0,97.0,5.63,2019-02-01
2019,Marzo,Islas Baleares,Noruega,916.0,110.0,8.33,2019-03-01
2019,Abril,Islas Baleares,Noruega,3032.0,311.0,9.75,2019-04-01
2019,Mayo,Islas Baleares,Noruega,15108.0,1991.0,7.59,2019-05-01
2019,Junio,Islas Baleares,Noruega,21362.0,2867.0,7.45,2019-06-01
2019,Julio,Islas Baleares,Noruega,36169.0,4641.0,7.79,2019-07-01
2019,Agosto,Islas Baleares,Noruega,17121.0,2103.0,8.14,2019-08-01
2019,Septiembre,Islas Baleares,Noruega,15618.0,2083.0,7.5,2019-09-01
2019,Octubre,Islas Baleares,Noruega,6367.0,1113.0,5.72,2019-10-01
2019,Noviembre,Islas Baleares,Noruega,1348.0,64.0,21.06,2019-11-01
2019,Diciembre,Islas Baleares,Noruega,470.0,22.0,21.36,2019-12-01
2019,Enero,Islas Baleares,Rusia,320.0,45.0,7.11,2019-01-01
2019,Febrero,Islas Baleares,Rusia,0.0,0.0,0.0,2019-02-01
2019,Marzo,Islas Baleares,Rusia,0.0,0.0,0.0,2019-03-01
2019,Abril,Islas Baleares,Rusia,596.0,109.0,5.47,2019-04-01
2019,Mayo,Islas Baleares,Rusia,8693.0,1736.0,5.01,2019-05-01
2019,Junio,Islas Baleares,Rusia,19571.0,2411.0,8.12,2019-06-01
2019,Julio,Islas Baleares,Rusia,13843.0,2406.0,5.75,2019-07-01
2019,Agosto,Islas Baleares,Rusia,16600.0,2678.0,6.2,2019-08-01
2019,Septiembre,Islas Baleares,Rusia,20101.0,2882.0,6.97,2019-09-01
2019,Octubre,Islas Baleares,Rusia,6766.0,1213.0,5.58,2019-10-01
2019,Noviembre,Islas Baleares,Rusia,264.0,42.0,6.29,2019-11-01
2019,Diciembre,Islas Baleares,Rusia,199.0,45.0,4.42,2019-12-01
2019,Enero,Islas Baleares,Suiza,313.0,21.0,14.9,2019-01-01
2019,Febrero,Islas Baleares,Suiza,425.0,81.0,5.25,2019-02-01
2019,Marzo,Islas Baleares,Suiza,1222.0,461.0,2.65,2019-03-01
2019,Abril,Islas Baleares,Suiza,5119.0,886.0,5.78,2019-04-01
2019,Mayo,Islas Baleares,Suiza,6823.0,1290.0,5.29,2019-05-01
2019,Junio,Islas Baleares,Suiza,11968.0,2118.0,5.65,2019-06-01
2019,Julio,Islas Baleares,Suiza,26460.0,3869.0,6.84,2019-07-01
2019,Agosto,Islas Baleares,Suiza,13651.0,2257.0,6.05,2019-08-01
2019,Septiembre,Islas Baleares,Suiza,11220.0,2159.0,5.2,2019-09-01
2019,Octubre,Islas Baleares,Suiza,7101.0,1125.0,6.31,2019-10-01
2019,Noviembre,Islas Baleares,Suiza,946.0,158.0,5.99,2019-11-01
2019,Diciembre,Islas Baleares,Suiza,596.0,116.0,5.14,2019-12-01
2019,Enero,Islas Baleares,Resto de Europa,0.0,0.0,0.0,2019-01-01
2019,Febrero,Islas Baleares,Resto de Europa,0.0,0.0,0.0,2019-02-01
2019,Marzo,Islas Baleares,Resto de Europa,42.0,34.0,1.24,2019-03-01
2019,Abril,Islas Baleares,Resto de Europa,1178.0,270.0,4.36,2019-04-01
2019,Mayo,Islas Baleares,Resto de Europa,5870.0,1352.0,4.34,2019-05-01
2019,Junio,Islas Baleares,Resto de Europa,8879.0,1323.0,6.71,2019-06-01
2019,Julio,Islas Baleares,Resto de Europa,13991.0,4040.0,3.46,2019-07-01
2019,Agosto,Islas Baleares,Resto de Europa,10959.0,2018.0,5.43,2019-08-01
2019,Septiembre,Islas Baleares,Resto de Europa,13327.0,2302.0,5.79,2019-09-01
2019,Octubre,Islas Baleares,Resto de Europa,6719.0,874.0,7.69,2019-10-01
2019,Noviembre,Islas Baleares,Resto de Europa,188.0,48.0,3.92,2019-11-01
2019,Diciembre,Islas Baleares,Resto de Europa,187.0,59.0,3.17,2019-12-01
2019,Enero,Islas Baleares,Estados Unidos,583.0,83.0,7.02,2019-01-01
2019,Febrero,Islas Baleares,Estados Unidos,826.0,160.0,5.16,2019-02-01
2019,Marzo,Islas Baleares,Estados Unidos,283.0,98.0,2.89,2019-03-01
2019,Abril,Islas Baleares,Estados Unidos,3325.0,514.0,6.47,2019-04-01
2019,Mayo,Islas Baleares,Estados Unidos,6091.0,1739.0,3.5,2019-05-01
2019,Junio,Islas Baleares,Estados Unidos,7042.0,2363.0,2.98,2019-06-01
2019,Julio,Islas Baleares,Estados Unidos,8844.0,2344.0,3.77,2019-07-01
2019,Agosto,Islas Baleares,Estados Unidos,8281.0,2600.0,3.19,2019-08-01
2019,Septiembre,Islas Baleares,Estados Unidos,8010.0,2576.0,3.11,2019-09-01
2019,Octubre,Islas Baleares,Estados Unidos,4030.0,881.0,4.57,2019-10-01
2019,Noviembre,Islas Baleares,Estados Unidos,693.0,139.0,4.99,2019-11-01
2019,Diciembre,Islas Baleares,Estados Unidos,1358.0,251.0,5.41,2019-12-01
2019,Enero,Islas Baleares,Resto de América,747.0,46.0,16.24,2019-01-01
2019,Febrero,Islas Baleares,Resto de América,839.0,81.0,10.36,2019-02-01
2019,Marzo,Islas Baleares,Resto de América,1343.0,220.0,6.1,2019-03-01
2019,Abril,Islas Baleares,Resto de América,1607.0,383.0,4.2,2019-04-01
2019,Mayo,Islas Baleares,Resto de América,6135.0,1545.0,3.97,2019-05-01
2019,Junio,Islas Baleares,Resto de América,8387.0,2643.0,3.17,2019-06-01
2019,Julio,Islas Baleares,Resto de América,10678.0,2864.0,3.73,2019-07-01
2019,Agosto,Islas Baleares,Resto de América,13816.0,3494.0,3.95,2019-08-01
2019,Septiembre,Islas Baleares,Resto de América,9602.0,2256.0,4.26,2019-09-01
2019,Octubre,Islas Baleares,Resto de América,2928.0,978.0,2.99,2019-10-01
2019,Noviembre,Islas Baleares,Resto de América,985.0,172.0,5.73,2019-11-01
2019,Diciembre,Islas Baleares,Resto de América,1102.0,133.0,8.29,2019-12-01
2019,Enero,Islas Baleares,Países africanos,14.0,14.0,1.0,2019-01-01
2019,Febrero,Islas Baleares,Países africanos,152.0,28.0,5.43,2019-02-01
2019,Marzo,Islas Baleares,Países africanos,88.0,88.0,1.0,2019-03-01
2019,Abril,Islas Baleares,Países africanos,263.0,60.0,4.38,2019-04-01
2019,Mayo,Islas Baleares,Países africanos,2797.0,170.0,16.45,2019-05-01
2019,Junio,Islas Baleares,Países africanos,1685.0,400.0,4.21,2019-06-01
2019,Julio,Islas Baleares,Países africanos,4251.0,794.0,5.35,2019-07-01
2019,Agosto,Islas Baleares,Países africanos,5529.0,920.0,6.01,2019-08-01
2019,Septiembre,Islas Baleares,Países africanos,3037.0,597.0,5.09,2019-09-01
2019,Octubre,Islas Baleares,Países africanos,3389.0,681.0,4.98,2019-10-01
2019,Noviembre,Islas Baleares,Países africanos,140.0,55.0,2.55,2019-11-01
2019,Diciembre,Islas Baleares,Países africanos,229.0,37.0,6.19,2019-12-01
2019,Enero,Islas Baleares,Resto del mundo,719.0,74.0,9.72,2019-01-01
2019,Febrero,Islas Baleares,Resto del mundo,1240.0,163.0,7.61,2019-02-01
2019,Marzo,Islas Baleares,Resto del mundo,1223.0,279.0,4.38,2019-03-01
2019,Abril,Islas Baleares,Resto del mundo,3628.0,600.0,6.05,2019-04-01
2019,Mayo,Islas Baleares,Resto del mundo,5870.0,2012.0,2.92,2019-05-01
2019,Junio,Islas Baleares,Resto del mundo,14129.0,3682.0,3.84,2019-06-01
2019,Julio,Islas Baleares,Resto del mundo,27679.0,6443.0,4.3,2019-07-01
2019,Agosto,Islas Baleares,Resto del mundo,31874.0,6822.0,4.67,2019-08-01
2019,Septiembre,Islas Baleares,Resto del mundo,10367.0,2977.0,3.48,2019-09-01
2019,Octubre,Islas Baleares,Resto del mundo,4215.0,1169.0,3.61,2019-10-01
2019,Noviembre,Islas Baleares,Resto del mundo,623.0,221.0,2.82,2019-11-01
2019,Diciembre,Islas Baleares,Resto del mundo,1543.0,413.0,3.74,2019-12-01
2019,Enero,Barcelona,Total,144050.0,19448.0,7.41,2019-01-01
2019,Febrero,Barcelona,Total,153100.0,22257.0,6.88,2019-02-01
2019,Marzo,Barcelona,Total,166237.0,27918.0,5.95,2019-03-01
2019,Abril,Barcelona,Total,184727.0,32283.0,5.72,2019-04-01
2019,Mayo,Barcelona,Total,180277.0,32092.0,5.62,2019-05-01
2019,Junio,Barcelona,Total,190644.0,36380.0,5.24,2019-06-01
2019,Julio,Barcelona,Total,155078.0,39802.0,3.9,2019-07-01
2019,Agosto,Barcelona,Total,167113.0,37352.0,4.47,2019-08-01
2019,Septiembre,Barcelona,Total,193064.0,38852.0,4.97,2019-09-01
2019,Octubre,Barcelona,Total,187212.0,33144.0,5.65,2019-10-01
2019,Noviembre,Barcelona,Total,145198.0,23412.0,6.2,2019-11-01
2019,Diciembre,Barcelona,Total,153372.0,25132.0,6.1,2019-12-01
2019,Enero,Barcelona,España,70530.0,6289.0,11.21,2019-01-01
2019,Febrero,Barcelona,España,66395.0,6456.0,10.28,2019-02-01
2019,Marzo,Barcelona,España,77840.0,9160.0,8.5,2019-03-01
2019,Abril,Barcelona,España,76871.0,7824.0,9.83,2019-04-01
2019,Mayo,Barcelona,España,76940.0,7943.0,9.69,2019-05-01
2019,Junio,Barcelona,España,77892.0,8882.0,8.77,2019-06-01
2019,Julio,Barcelona,España,39039.0,9058.0,4.31,2019-07-01
2019,Agosto,Barcelona,España,44713.0,7922.0,5.64,2019-08-01
2019,Septiembre,Barcelona,España,77082.0,11144.0,6.92,2019-09-01
2019,Octubre,Barcelona,España,82376.0,8965.0,9.19,2019-10-01
2019,Noviembre,Barcelona,España,72381.0,7669.0,9.44,2019-11-01
2019,Diciembre,Barcelona,España,73063.0,8321.0,8.78,2019-12-01
2019,Enero,Barcelona,Extranjeros,13159.0,13159.0,1.0,2019-01-01
2019,Febrero,Barcelona,Extranjeros,15801.0,15801.0,1.0,2019-02-01
2019,Marzo,Barcelona,Extranjeros,18758.0,18758.0,1.0,2019-03-01
2019,Abril,Barcelona,Extranjeros,24460.0,24460.0,1.0,2019-04-01
2019,Mayo,Barcelona,Extranjeros,24149.0,24149.0,1.0,2019-05-01
2019,Junio,Barcelona,Extranjeros,27498.0,27498.0,1.0,2019-06-01
2019,Julio,Barcelona,Extranjeros,30744.0,30744.0,1.0,2019-07-01
2019,Agosto,Barcelona,Extranjeros,29430.0,29430.0,1.0,2019-08-01
2019,Septiembre,Barcelona,Extranjeros,27708.0,27708.0,1.0,2019-09-01
2019,Octubre,Barcelona,Extranjeros,24179.0,24179.0,1.0,2019-10-01
2019,Noviembre,Barcelona,Extranjeros,15743.0,15743.0,1.0,2019-11-01
2019,Diciembre,Barcelona,Extranjeros,16811.0,16811.0,1.0,2019-12-01
2019,Enero,Barcelona,Unión Europea (sin España),29900.0,6110.0,4.89,2019-01-01
2019,Febrero,Barcelona,Unión Europea (sin España),41812.0,9375.0,4.46,2019-02-01
2019,Marzo,Barcelona,Unión Europea (sin España),40315.0,10198.0,3.95,2019-03-01
2019,Abril,Barcelona,Unión Europea (sin España),57808.0,14913.0,3.88,2019-04-01
2019,Mayo,Barcelona,Unión Europea (sin España),53571.0,13857.0,3.87,2019-05-01
2019,Junio,Barcelona,Unión Europea (sin España),52680.0,12992.0,4.05,2019-06-01
2019,Julio,Barcelona,Unión Europea (sin España),63582.0,16132.0,3.94,2019-07-01
2019,Agosto,Barcelona,Unión Europea (sin España),80705.0,18183.0,4.44,2019-08-01
2019,Septiembre,Barcelona,Unión Europea (sin España),66970.0,14955.0,4.48,2019-09-01
2019,Octubre,Barcelona,Unión Europea (sin España),62522.0,13771.0,4.54,2019-10-01
2019,Noviembre,Barcelona,Unión Europea (sin España),43400.0,9121.0,4.76,2019-11-01
2019,Diciembre,Barcelona,Unión Europea (sin España),43763.0,9411.0,4.65,2019-12-01
2019,Enero,Barcelona,Alemania,4639.0,707.0,6.56,2019-01-01
2019,Febrero,Barcelona,Alemania,4585.0,654.0,7.01,2019-02-01
2019,Marzo,Barcelona,Alemania,5161.0,1091.0,4.73,2019-03-01
2019,Abril,Barcelona,Alemania,7265.0,1777.0,4.09,2019-04-01
2019,Mayo,Barcelona,Alemania,6746.0,1386.0,4.87,2019-05-01
2019,Junio,Barcelona,Alemania,7522.0,1792.0,4.2,2019-06-01
2019,Julio,Barcelona,Alemania,7306.0,1559.0,4.69,2019-07-01
2019,Agosto,Barcelona,Alemania,6611.0,1472.0,4.49,2019-08-01
2019,Septiembre,Barcelona,Alemania,8134.0,1600.0,5.08,2019-09-01
2019,Octubre,Barcelona,Alemania,7193.0,1729.0,4.16,2019-10-01
2019,Noviembre,Barcelona,Alemania,3306.0,840.0,3.94,2019-11-01
2019,Diciembre,Barcelona,Alemania,3611.0,897.0,4.03,2019-12-01
2019,Enero,Barcelona,Austria,438.0,90.0,4.87,2019-01-01
2019,Febrero,Barcelona,Austria,674.0,152.0,4.43,2019-02-01
2019,Marzo,Barcelona,Austria,1096.0,299.0,3.67,2019-03-01
2019,Abril,Barcelona,Austria,886.0,190.0,4.66,2019-04-01
2019,Mayo,Barcelona,Austria,597.0,131.0,4.56,2019-05-01
2019,Junio,Barcelona,Austria,811.0,193.0,4.2,2019-06-01
2019,Julio,Barcelona,Austria,872.0,279.0,3.13,2019-07-01
2019,Agosto,Barcelona,Austria,1226.0,326.0,3.76,2019-08-01
2019,Septiembre,Barcelona,Austria,1362.0,214.0,6.36,2019-09-01
2019,Octubre,Barcelona,Austria,1070.0,276.0,3.88,2019-10-01
2019,Noviembre,Barcelona,Austria,620.0,77.0,8.05,2019-11-01
2019,Diciembre,Barcelona,Austria,513.0,115.0,4.46,2019-12-01
2019,Enero,Barcelona,Bélgica,919.0,227.0,4.05,2019-01-01
2019,Febrero,Barcelona,Bélgica,545.0,149.0,3.66,2019-02-01
2019,Marzo,Barcelona,Bélgica,1349.0,348.0,3.88,2019-03-01
2019,Abril,Barcelona,Bélgica,1125.0,346.0,3.25,2019-04-01
2019,Mayo,Barcelona,Bélgica,699.0,225.0,3.11,2019-05-01
2019,Junio,Barcelona,Bélgica,1005.0,273.0,3.68,2019-06-01
2019,Julio,Barcelona,Bélgica,1796.0,533.0,3.37,2019-07-01
2019,Agosto,Barcelona,Bélgica,1720.0,562.0,3.06,2019-08-01
2019,Septiembre,Barcelona,Bélgica,2380.0,719.0,3.31,2019-09-01
2019,Octubre,Barcelona,Bélgica,848.0,209.0,4.06,2019-10-01
2019,Noviembre,Barcelona,Bélgica,1055.0,254.0,4.15,2019-11-01
2019,Diciembre,Barcelona,Bélgica,986.0,200.0,4.93,2019-12-01
2019,Enero,Barcelona,Dinamarca,519.0,92.0,5.64,2019-01-01
2019,Febrero,Barcelona,Dinamarca,430.0,83.0,5.18,2019-02-01
2019,Marzo,Barcelona,Dinamarca,935.0,188.0,4.97,2019-03-01
2019,Abril,Barcelona,Dinamarca,1112.0,232.0,4.79,2019-04-01
2019,Mayo,Barcelona,Dinamarca,645.0,130.0,4.96,2019-05-01
2019,Junio,Barcelona,Dinamarca,603.0,152.0,3.97,2019-06-01
2019,Julio,Barcelona,Dinamarca,2893.0,727.0,3.98,2019-07-01
2019,Agosto,Barcelona,Dinamarca,1065.0,228.0,4.67,2019-08-01
2019,Septiembre,Barcelona,Dinamarca,845.0,234.0,3.61,2019-09-01
2019,Octubre,Barcelona,Dinamarca,668.0,172.0,3.88,2019-10-01
2019,Noviembre,Barcelona,Dinamarca,999.0,222.0,4.5,2019-11-01
2019,Diciembre,Barcelona,Dinamarca,440.0,72.0,6.11,2019-12-01
2019,Enero,Barcelona,Finlandia,138.0,45.0,3.07,2019-01-01
2019,Febrero,Barcelona,Finlandia,558.0,98.0,5.69,2019-02-01
2019,Marzo,Barcelona,Finlandia,550.0,151.0,3.64,2019-03-01
2019,Abril,Barcelona,Finlandia,509.0,108.0,4.71,2019-04-01
2019,Mayo,Barcelona,Finlandia,649.0,128.0,5.07,2019-05-01
2019,Junio,Barcelona,Finlandia,709.0,234.0,3.03,2019-06-01
2019,Julio,Barcelona,Finlandia,594.0,225.0,2.64,2019-07-01
2019,Agosto,Barcelona,Finlandia,175.0,96.0,1.82,2019-08-01
2019,Septiembre,Barcelona,Finlandia,322.0,78.0,4.13,2019-09-01
2019,Octubre,Barcelona,Finlandia,780.0,192.0,4.06,2019-10-01
2019,Noviembre,Barcelona,Finlandia,523.0,142.0,3.68,2019-11-01
2019,Diciembre,Barcelona,Finlandia,87.0,24.0,3.62,2019-12-01
2019,Enero,Barcelona,Francia,5143.0,1084.0,4.74,2019-01-01
2019,Febrero,Barcelona,Francia,7845.0,2463.0,3.19,2019-02-01
2019,Marzo,Barcelona,Francia,6295.0,1990.0,3.16,2019-03-01
2019,Abril,Barcelona,Francia,13634.0,3903.0,3.49,2019-04-01
2019,Mayo,Barcelona,Francia,0.0,0.0,0.0,2019-05-01
2019,Junio,Barcelona,Francia,7831.0,2479.0,3.16,2019-06-01
2019,Julio,Barcelona,Francia,13493.0,3431.0,3.93,2019-07-01
